idx,gpt_label,confidence,gold_label,confidence_normalized
3746,0,0.75,0,0.00025240839678599975
3747,1,0.875,1,0.0002944764629169997
3749,1,1.0,1,0.00033654452904799967
3750,1,0.625,0,0.0002103403306549998
3751,1,0.75,1,0.00025240839678599975
3752,1,1.0,1,0.00033654452904799967
3754,1,0.875,0,0.0002944764629169997
3756,1,0.875,1,0.0002944764629169997
3757,0,0.625,0,0.0002103403306549998
3758,0,0.625,0,0.0002103403306549998
3759,0,0.75,0,0.00025240839678599975
3760,1,1.0,1,0.00033654452904799967
3761,1,0.75,1,0.00025240839678599975
3762,0,0.625,1,0.0002103403306549998
3763,1,0.875,1,0.0002944764629169997
3764,1,1.0,1,0.00033654452904799967
3765,1,1.0,1,0.00033654452904799967
3766,0,0.5,1,0.00016827226452399984
3767,1,0.875,1,0.0002944764629169997
3768,1,1.0,0,0.00033654452904799967
3769,1,1.0,1,0.00033654452904799967
3770,0,0.625,1,0.0002103403306549998
3771,1,0.5,1,0.00016827226452399984
3772,1,0.625,0,0.0002103403306549998
3776,0,0.5,1,0.00016827226452399984
3777,1,1.0,1,0.00033654452904799967
3779,1,0.75,0,0.00025240839678599975
3780,1,1.0,1,0.00033654452904799967
3781,1,1.0,1,0.00033654452904799967
3782,1,1.0,1,0.00033654452904799967
3784,1,0.75,1,0.00025240839678599975
3785,1,0.875,1,0.0002944764629169997
3786,1,1.0,1,0.00033654452904799967
3787,1,0.875,1,0.0002944764629169997
3789,1,0.625,1,0.0002103403306549998
3790,1,1.0,1,0.00033654452904799967
3791,0,0.5,0,0.00016827226452399984
3793,1,0.875,1,0.0002944764629169997
3794,1,0.875,0,0.0002944764629169997
3795,1,0.75,0,0.00025240839678599975
3796,1,1.0,1,0.00033654452904799967
3797,0,0.75,0,0.00025240839678599975
3798,1,0.75,1,0.00025240839678599975
3799,0,0.875,0,0.0002944764629169997
3800,1,0.875,1,0.0002944764629169997
3801,0,0.5,0,0.00016827226452399984
3802,1,1.0,0,0.00033654452904799967
3803,0,0.625,1,0.0002103403306549998
3804,1,0.875,1,0.0002944764629169997
3805,1,0.75,1,0.00025240839678599975
3806,1,0.875,1,0.0002944764629169997
3807,1,0.875,1,0.0002944764629169997
3808,1,0.875,1,0.0002944764629169997
3809,1,1.0,1,0.00033654452904799967
3810,1,0.375,0,0.00012620419839299988
3811,1,1.0,1,0.00033654452904799967
3812,1,0.75,1,0.00025240839678599975
3813,1,1.0,1,0.00033654452904799967
3814,1,1.0,1,0.00033654452904799967
3815,1,1.0,1,0.00033654452904799967
3816,1,1.0,0,0.00033654452904799967
3817,1,0.875,0,0.0002944764629169997
3818,1,0.625,0,0.0002103403306549998
3819,1,0.625,0,0.0002103403306549998
3820,1,0.875,1,0.0002944764629169997
3821,1,0.875,1,0.0002944764629169997
3822,1,0.875,1,0.0002944764629169997
3823,1,0.375,0,0.00012620419839299988
3824,1,0.75,1,0.00025240839678599975
3825,1,1.0,1,0.00033654452904799967
3826,0,0.5,0,0.00016827226452399984
3827,1,0.5,1,0.00016827226452399984
3828,1,1.0,1,0.00033654452904799967
3829,1,1.0,1,0.00033654452904799967
3830,1,1.0,1,0.00033654452904799967
3831,1,1.0,1,0.00033654452904799967
3832,1,0.75,1,0.00025240839678599975
3833,1,0.625,1,0.0002103403306549998
3834,1,1.0,1,0.00033654452904799967
3835,0,0.75,0,0.00025240839678599975
3836,1,1.0,1,0.00033654452904799967
3837,1,0.375,0,0.00012620419839299988
3838,0,0.625,1,0.0002103403306549998
3840,1,1.0,1,0.00033654452904799967
3841,1,0.875,1,0.0002944764629169997
3842,1,1.0,1,0.00033654452904799967
3843,1,0.875,1,0.0002944764629169997
3844,1,1.0,1,0.00033654452904799967
3845,0,0.5,1,0.00016827226452399984
3846,1,0.875,0,0.0002944764629169997
3847,1,0.875,1,0.0002944764629169997
3848,1,1.0,1,0.00033654452904799967
3849,0,0.875,1,0.0002944764629169997
3850,0,0.375,1,0.00012620419839299988
3851,1,1.0,1,0.00033654452904799967
3852,1,1.0,1,0.00033654452904799967
3853,1,1.0,1,0.00033654452904799967
3854,1,0.5,1,0.00016827226452399984
3855,1,0.625,0,0.0002103403306549998
3856,1,1.0,1,0.00033654452904799967
3857,1,1.0,1,0.00033654452904799967
3858,1,0.875,1,0.0002944764629169997
3859,1,0.75,1,0.00025240839678599975
3860,1,0.875,1,0.0002944764629169997
3861,1,1.0,1,0.00033654452904799967
3862,1,1.0,1,0.00033654452904799967
3863,0,0.625,0,0.0002103403306549998
3864,1,1.0,1,0.00033654452904799967
3865,1,0.75,0,0.00025240839678599975
3866,1,1.0,1,0.00033654452904799967
3867,0,0.5,0,0.00016827226452399984
3869,1,1.0,1,0.00033654452904799967
3870,0,0.5,0,0.00016827226452399984
3871,1,0.75,0,0.00025240839678599975
3872,1,0.875,1,0.0002944764629169997
3873,1,1.0,1,0.00033654452904799967
3874,1,1.0,1,0.00033654452904799967
3875,0,0.625,0,0.0002103403306549998
3877,1,1.0,1,0.00033654452904799967
3878,1,0.625,1,0.0002103403306549998
3879,1,1.0,1,0.00033654452904799967
3880,1,1.0,1,0.00033654452904799967
3881,0,0.5,0,0.00016827226452399984
3882,1,0.875,0,0.0002944764629169997
3883,1,0.875,1,0.0002944764629169997
3884,1,0.625,1,0.0002103403306549998
3885,0,0.75,0,0.00025240839678599975
3886,1,1.0,1,0.00033654452904799967
3888,0,0.75,0,0.00025240839678599975
3890,1,1.0,1,0.00033654452904799967
3891,1,0.5,0,0.00016827226452399984
3892,1,1.0,1,0.00033654452904799967
3893,1,1.0,1,0.00033654452904799967
3894,1,1.0,1,0.00033654452904799967
3895,1,0.875,1,0.0002944764629169997
3896,1,0.75,0,0.00025240839678599975
3897,1,0.875,0,0.0002944764629169997
3898,0,0.625,0,0.0002103403306549998
3899,1,1.0,1,0.00033654452904799967
3900,1,0.875,1,0.0002944764629169997
3901,0,0.25,1,8.413613226199992e-05
3902,1,0.375,1,0.00012620419839299988
3903,1,1.0,1,0.00033654452904799967
3904,1,1.0,1,0.00033654452904799967
3905,1,0.875,1,0.0002944764629169997
3906,1,1.0,1,0.00033654452904799967
3907,1,0.75,0,0.00025240839678599975
3908,0,0.125,0,4.206806613099996e-05
3909,0,0.625,0,0.0002103403306549998
3910,1,0.875,1,0.0002944764629169997
3911,1,1.0,1,0.00033654452904799967
3912,1,1.0,0,0.00033654452904799967
3913,1,0.75,1,0.00025240839678599975
3914,1,0.5,0,0.00016827226452399984
3915,1,0.75,1,0.00025240839678599975
3916,1,1.0,0,0.00033654452904799967
3917,1,1.0,1,0.00033654452904799967
3918,0,0.25,1,8.413613226199992e-05
3919,1,1.0,1,0.00033654452904799967
3920,1,1.0,0,0.00033654452904799967
3921,1,1.0,0,0.00033654452904799967
3923,1,1.0,1,0.00033654452904799967
3924,1,1.0,0,0.00033654452904799967
3925,0,0.75,0,0.00025240839678599975
3926,1,0.875,1,0.0002944764629169997
3927,1,0.375,0,0.00012620419839299988
3928,1,1.0,1,0.00033654452904799967
3929,1,1.0,1,0.00033654452904799967
3930,1,0.875,1,0.0002944764629169997
3931,1,0.875,1,0.0002944764629169997
3932,1,1.0,1,0.00033654452904799967
3933,0,0.75,0,0.00025240839678599975
3934,1,0.875,1,0.0002944764629169997
3935,1,1.0,1,0.00033654452904799967
3936,0,0.625,0,0.0002103403306549998
3937,1,0.875,1,0.0002944764629169997
3938,1,1.0,0,0.00033654452904799967
3939,1,1.0,1,0.00033654452904799967
3940,0,0.375,1,0.00012620419839299988
3941,1,0.875,1,0.0002944764629169997
3942,1,1.0,1,0.00033654452904799967
3943,1,0.75,1,0.00025240839678599975
3944,1,1.0,1,0.00033654452904799967
3945,1,1.0,1,0.00033654452904799967
3946,1,1.0,0,0.00033654452904799967
3947,0,0.5,1,0.00016827226452399984
3948,1,1.0,0,0.00033654452904799967
3949,1,1.0,0,0.00033654452904799967
3950,1,1.0,1,0.00033654452904799967
3951,1,1.0,1,0.00033654452904799967
3952,1,0.75,1,0.00025240839678599975
3953,1,1.0,0,0.00033654452904799967
3954,1,0.875,1,0.0002944764629169997
3955,1,0.75,1,0.00025240839678599975
3956,1,1.0,0,0.00033654452904799967
3957,1,1.0,1,0.00033654452904799967
3958,1,0.875,0,0.0002944764629169997
3959,0,0.375,0,0.00012620419839299988
3960,1,0.5,1,0.00016827226452399984
3962,1,1.0,1,0.00033654452904799967
3963,0,0.625,0,0.0002103403306549998
3964,1,0.75,0,0.00025240839678599975
3965,1,0.875,1,0.0002944764629169997
3966,0,0.375,0,0.00012620419839299988
3967,1,0.5,0,0.00016827226452399984
3968,1,1.0,1,0.00033654452904799967
3969,1,0.625,1,0.0002103403306549998
3970,1,0.875,1,0.0002944764629169997
3971,1,1.0,1,0.00033654452904799967
3972,1,0.875,1,0.0002944764629169997
3973,1,0.5,1,0.00016827226452399984
3974,0,0.625,0,0.0002103403306549998
3976,1,0.875,0,0.0002944764629169997
3977,0,0.375,0,0.00012620419839299988
3978,1,0.875,0,0.0002944764629169997
3979,0,0.5,0,0.00016827226452399984
3980,1,0.875,1,0.0002944764629169997
3981,1,0.5,1,0.00016827226452399984
3982,1,0.875,0,0.0002944764629169997
3983,1,0.875,1,0.0002944764629169997
3984,1,0.5,1,0.00016827226452399984
3985,1,1.0,1,0.00033654452904799967
3986,1,1.0,0,0.00033654452904799967
3987,0,0.0,0,0.0
3988,1,1.0,1,0.00033654452904799967
3990,1,1.0,1,0.00033654452904799967
3991,1,1.0,1,0.00033654452904799967
3992,1,1.0,0,0.00033654452904799967
3993,1,1.0,0,0.00033654452904799967
3994,0,0.5,0,0.00016827226452399984
3995,1,0.75,1,0.00025240839678599975
3996,1,1.0,1,0.00033654452904799967
3999,1,1.0,0,0.00033654452904799967
4000,1,0.875,1,0.0002944764629169997
4001,1,1.0,1,0.00033654452904799967
4002,1,0.5,0,0.00016827226452399984
4003,1,0.75,1,0.00025240839678599975
4004,1,0.875,1,0.0002944764629169997
4005,1,0.5,1,0.00016827226452399984
4006,1,0.875,1,0.0002944764629169997
4007,1,0.5,1,0.00016827226452399984
4008,1,0.75,1,0.00025240839678599975
4009,1,0.875,1,0.0002944764629169997
4010,0,0.75,0,0.00025240839678599975
4011,1,0.5,0,0.00016827226452399984
4012,1,0.875,1,0.0002944764629169997
4013,0,0.375,0,0.00012620419839299988
4015,1,0.875,1,0.0002944764629169997
4016,0,0.625,1,0.0002103403306549998
4017,1,0.75,1,0.00025240839678599975
4018,1,1.0,1,0.00033654452904799967
4019,1,0.875,1,0.0002944764629169997
4021,1,1.0,1,0.00033654452904799967
4022,0,0.5,1,0.00016827226452399984
4024,1,0.875,1,0.0002944764629169997
4025,1,0.875,1,0.0002944764629169997
4026,1,1.0,1,0.00033654452904799967
4027,1,0.375,0,0.00012620419839299988
4029,0,0.375,0,0.00012620419839299988
4030,1,1.0,1,0.00033654452904799967
4031,1,0.75,1,0.00025240839678599975
4032,0,0.5,0,0.00016827226452399984
4033,1,1.0,1,0.00033654452904799967
4034,1,0.875,1,0.0002944764629169997
4035,1,1.0,1,0.00033654452904799967
4036,1,0.875,0,0.0002944764629169997
4037,0,0.75,0,0.00025240839678599975
4038,1,0.875,1,0.0002944764629169997
4039,1,1.0,1,0.00033654452904799967
4041,0,0.75,0,0.00025240839678599975
4042,1,0.875,1,0.0002944764629169997
4043,1,0.875,1,0.0002944764629169997
4044,1,0.75,1,0.00025240839678599975
4045,1,1.0,1,0.00033654452904799967
4046,1,0.875,1,0.0002944764629169997
4047,1,1.0,1,0.00033654452904799967
4048,0,0.875,0,0.0002944764629169997
4050,1,0.75,1,0.00025240839678599975
4051,1,1.0,1,0.00033654452904799967
4052,1,1.0,1,0.00033654452904799967
4054,1,1.0,1,0.00033654452904799967
4055,1,1.0,1,0.00033654452904799967
4056,1,1.0,1,0.00033654452904799967
4057,1,0.75,1,0.00025240839678599975
4058,1,0.625,0,0.0002103403306549998
4059,1,0.75,0,0.00025240839678599975
4060,1,1.0,0,0.00033654452904799967
4061,1,1.0,1,0.00033654452904799967
4062,1,0.875,1,0.0002944764629169997
4063,1,0.75,1,0.00025240839678599975
4064,0,0.125,1,4.206806613099996e-05
4065,1,0.875,1,0.0002944764629169997
4066,1,1.0,1,0.00033654452904799967
4067,1,1.0,1,0.00033654452904799967
4068,1,1.0,1,0.00033654452904799967
4069,1,1.0,1,0.00033654452904799967
4070,1,1.0,1,0.00033654452904799967
4071,1,1.0,1,0.00033654452904799967
4072,1,1.0,0,0.00033654452904799967
4073,1,0.875,1,0.0002944764629169997
4074,1,0.875,1,0.0002944764629169997
4075,0,0.625,0,0.0002103403306549998
